CountryCode,FuelType,Year,Capacity.MW,PowerOutput.MWy,EffectiveCapacity.MW,CapacityFactor,ThermalEfficiency,LCOE.TotalCalc.USD_kWh,LCOE.USD_kWh,VarOpex.USD_kWh,LCOE.Var.USD_kWh,LCOE.Fixed.USD_kWh,TotalThisYearDemand.MWy,FuelCostPerkWh,TotalNonCoalAndGasGeneration,RequiredCoalAndGas,MaximumGen,SumMaximumGen,OtherMaximumGen,MinimumGen,RemainderAfterMinimas,MinVarCost,RelVarCost,LogitExp,SumLogitExp,ProportionOfCoalGasGeneration,SumProportionOfCoalGasGeneration,GenerationShare,EffectiveEndOfYearRetirements,TotalEffectiveCapacity,TotalRetirements,TotalPredictedNextYearDemand.MWy,CostOfCheapestOption,RelativeCost,LogitNominator,SumLogitNominator,ProportionOfInvestment,CheckSum,NamePlateEndOfYearRetirements,TotalNewEffectiveInvestmentsNeeded,NewEffectiveInvestments,NewNameplateInvestments,NextYearEffectiveCapacity.MW,NextYearCapacity.MW,ThisYearGenerationCost,Price
CHN,wnd,2026,312468.9663460576,69157.86203519125,69157.86203519125,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,339637.0225071637,476447.5665288364,0,0,0,0,0,0,0,0,0,0,0,0.08474349713781996,2766.3144814076504,819447.919799282,32777.91679197128,816084.5890360001,0.03903708734409965,1.3295738112450377,0.26459000255735476,1.5707170142129099,0.1684517326565928,1,12498.758653842306,32777.91679197128,5521.496876481189,24947.220329037053,71913.0444302648,324917.42802125233,0,0
CHN,sol,2026,422554.9647270522,54486.71754954905,54486.71754954905,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,339637.0225071637,476447.5665288364,0,0,0,0,0,0,0,0,0,0,0,0.06676601700555514,2179.468701981962,819447.919799282,32777.91679197128,816084.5890360001,0.03903708734409965,1.3703279788389595,0.2540236315128985,1.5707170142129099,0.16172463226304984,1,16902.198589082087,32777.91679197128,5300.996539530402,41110.246799920016,57608.24538709749,446763.01293789013,0,0
CHN,hyd,2026,306079.6553503879,121446.8225136424,121446.8225136424,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,339637.0225071637,476447.5665288364,0,0,0,0,0,0,0,0,0,0,0,0.14881646356917666,4857.872900545696,819447.919799282,32777.91679197128,816084.5890360001,0.03903708734409965,2.048294082373071,0.12895470215485663,1.5707170142129099,0.08209925848385627,1,12243.186214015517,32777.91679197128,2691.042663266383,6782.173414320819,119279.99227636309,300618.6425506932,0,0
CHN,ore,2026,14316.617644416008,8543.015402231214,8543.015402231214,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,339637.0225071637,476447.5665288364,0,0,0,0,0,0,0,0,0,0,0,0.010468296445007803,341.7206160892486,819447.919799282,32777.91679197128,816084.5890360001,0.03903708734409965,3.1654696189488476,0.042194321907467344,1.5707170142129099,0.026863095978247247,1,572.6647057766404,32777.91679197128,880.5163247497266,1475.5932135877815,9081.811110891691,15219.546152227149,0,0
CHN,bio,2026,18030.237314349408,18030.237314349408,18030.237314349408,1,0.287212967,0.0997181950056645,0.147883708,0.0121,0.07375663400566451,0.025961561,816084.5890360001,0.06165663400566452,339637.0225071637,476447.5665288364,0,0,0,0,0,0,0,0,0,0,0,0.02209358877325159,721.2094925739764,819447.919799282,32777.91679197128,816084.5890360001,0.03903708734409965,2.5544476237860674,0.07773515926319316,1.5707170142129099,0.04949023825411762,1,721.2094925739764,32777.91679197128,1622.1869115083014,1622.1869115083014,18931.214733283734,18931.214733283734,0,4.91905133
CHN,coa,2027,885225.6262801194,452891.7729736573,431741.3147328835,0.487718952,0.359969474,0.03881947176150723,0.061267026,0.0032,0.023125379761507223,0.015694092,816084.5890360001,0.019925379761507222,348006.43514430913,468078.15389169095,796703.0636521075,869530.7848441461,72827.72119203862,395250.43269965233,72827.72119203862,0.023125379761507223,1,0.36787944117144233,0.46480219312317617,0.7914752697260864,1,0.5549568991477166,17269.652589315338,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,1,0.36787944117144233,1.5526623571948197,0.2369346042729384,1,35409.02505120477,32777.91679197128,7766.222743997017,15923.561535080591,422237.88488756516,865740.1627639952,0,1.99236902
CHN,nga,2027,80919.6902133763,15186.38091803364,39700.16992208931,0.490611986,0.363221503,0.07595553518244685,0.084858665,0.005,0.05397095918244686,0.021984576,816084.5890360001,0.048970959182446865,348006.43514430913,468078.15389169095,72827.72119203868,869530.7848441461,796703.0636521075,0,72827.72119203862,0.023125379761507223,2.3338409893827077,0.09692275195173383,0.46480219312317617,0.20852473027391366,1,0.018608831880984975,1588.0067968835726,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,1.9566349498285331,0.1413332149794017,1.5526623571948197,0.0910263679186163,1,3236.7876085350526,32777.91679197128,2983.654713511769,6081.495761727617,41095.817838717514,83764.39836656887,0,4.940918166
CHN,oil,2027,58807.32488425581,4416.80693614547,4416.80693614547,0.075106408,0.321523472,0.15119662373296888,0.190673637,0.005,0.0835795437329689,0.06761708,816084.5890360001,0.0785795437329689,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.0054121925539150585,176.6722774458188,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,3.8948655628769546,0.020346109537739212,1.5526623571948197,0.013104014175044686,1,2352.2929953702323,32777.91679197128,429.5222862704269,5718.850064969515,4669.656944970078,62173.88195385509,0,7.018102147
CHN,nuc,2027,88718.42821436575,66775.3202702629,66775.3202702629,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.08182401820519764,2671.0128108105164,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,1.3412912808264954,0.2615077704965969,1.5526623571948197,0.16842539479675447,1,3548.73712857463,32777.91679197128,5520.63357630293,7334.774758918882,69624.94103575533,92504.46584471,0,0
CHN,wnd,2027,324917.42802125233,71913.04443026478,71913.04443026478,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.08811959617472015,2876.521777210591,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,1.33702718364823,0.2626252458614311,1.5526623571948197,0.16914511042562635,1,12996.697120850093,32777.91679197128,5544.224355299974,25049.907595606168,74580.74700835416,336970.6384960084,0,0
CHN,sol,2027,446763.01293789013,57608.24538709749,57608.24538709749,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.07059102225560616,2304.3298154839,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,1.3780098124118068,0.2520797401362341,1.5526623571948197,0.1623532244265032,1,17870.520517515604,32777.91679197128,5321.6004811601615,41270.034326498106,60625.51605277375,470162.52674687264,0,0
CHN,hyd,2027,300618.6425506932,119279.99227636307,119279.99227636307,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.14616130959814175,4771.199691054523,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,2.059776482566322,0.12748246126312388,1.5526623571948197,0.08210572032766043,1,12024.745702027729,32777.91679197128,2691.2544690449186,6782.707223591029,117200.04705435346,295376.6040722565,0,0
CHN,ore,2027,15219.546152227149,9081.811110891691,9081.811110891691,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.011128516863208482,363.27244443566764,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,3.1832147217039353,0.041452183465143684,1.5526623571948197,0.026697487237363666,1,608.7818460890859,32777.91679197128,875.0880152210214,1466.4963047893125,9593.626681677044,16077.260610927375,0,0
CHN,bio,2027,18931.214733283734,18931.214733283734,18931.214733283734,1,0.287212967,0.09905208530456594,0.147883708,0.0121,0.07309052430456595,0.025961561,816084.5890360001,0.06099052430456595,348006.43514430913,468078.15389169095,0,0,0,0,0,0,0,0,0,0,0,0.02319761332050913,757.2485893313494,819447.919799282,32777.91679197128,816084.5890360001,0.03881947176150723,2.5516082731137115,0.07795619028370677,1.5526623571948197,0.05020807641949244,1,757.2485893313494,32777.91679197128,1645.7161511630584,1645.7161511630584,19819.682295115443,19819.682295115443,0,4.865908179
CHN,coa,2028,865740.1627639952,444222.5455269473,422237.88488756516,0.487718952,0.359969474,0.03856007561615518,0.061267026,0.0032,0.022865983616155185,0.015694092,816084.5890360001,0.019665983616155184,356114.2170729993,459970.3719630008,779166.1464875957,854554.1050175077,75387.95852991194,384582.41343308886,75387.95852991194,0.022865983616155185,1,0.36787944117144233,0.46501707963010713,0.7911095254051058,1,0.544333947111641,16889.515395502607,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,1,0.36787944117144233,1.5440495994957575,0.23825623301970433,1,34629.60651055981,32777.91679197128,7809.542981088388,16012.383666994323,413157.91247315094,847122.9399204297,0,1.966431605
CHN,nga,2028,83764.39836656887,15747.826436053509,41095.81783871751,0.490611986,0.363221503,0.07529950598805193,0.084858665,0.005,0.05331492998805194,0.021984576,816084.5890360001,0.048314929988051945,356114.2170729993,459970.3719630008,75387.958529912,854554.1050175077,779166.1464875957,0,75387.95852991194,0.022865983616155185,2.3316263530594017,0.0971376384586648,0.46501707963010713,0.20889047459489424,1,0.01929680654140967,1643.8327135487002,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,1.9527841889527922,0.14187850461026294,1.5440495994957575,0.09188727140410283,1,3350.5759346627547,32777.91679197128,3011.8733363249644,6139.012951723858,42463.85846149377,86552.83538362996,0,4.874728191
CHN,oil,2028,62173.88195385509,4669.656944970077,4669.656944970077,0.075106408,0.321523472,0.14974666170717937,0.190673637,0.005,0.08212958170717938,0.06761708,816084.5890360001,0.07712958170717937,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.005722025642569859,186.7862777988031,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,3.8834639018301433,0.02057941649830666,1.5440495994957575,0.013328209472692658,1,2486.9552781542034,32777.91679197128,436.87094108188336,5816.693311732914,4919.741608253158,65503.619987433805,0,6.888603029
CHN,nuc,2028,92504.46584471,69624.94103575531,69624.94103575531,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.08531583854315859,2784.9976414302128,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,1.3503142348140371,0.25915881112860367,1.5440495994957575,0.16784357912675704,1,3700.1786337884,32777.91679197128,5501.56287068349,7309.437208748433,72341.50626500859,96113.72441967003,0,0
CHN,wnd,2028,336970.6384960084,74580.74700835417,74580.74700835417,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.09138850066566344,2983.229880334167,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,1.3460214527757508,0.2602737147250291,1.5440495994957575,0.16856564375265345,1,13478.825539840336,32777.91679197128,5525.230644909548,24964.09023691233,77122.74777292955,348455.9031930804,0,0
CHN,sol,2028,470162.52674687264,60625.51605277376,60625.51605277376,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.07428827460691012,2425.0206421109506,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,1.3872797743578138,0.24975376803056543,1.5440495994957575,0.1617524256423679,1,18806.501069874907,32777.91679197128,5301.907548605056,41117.31185035284,63502.40295926787,492473.3375273506,0,0
CHN,hyd,2028,295376.6040722565,117200.04705435346,117200.04705435346,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.1436126213249487,4688.001882174139,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,2.073632733399,0.12572821401527487,1.5440495994957575,0.08142757464289627,1,11815.06416289026,32777.91679197128,2669.0262662168843,6726.685991253732,115181.0714383962,290288.22590061993,0,0
CHN,ore,2028,16077.260610927375,9593.626681677046,9593.626681677046,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.011755676814102712,383.7450672670818,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,3.2046284148942035,0.040573975522070066,1.5440495994957575,0.02627763741224399,1,643.0904244370951,32777.91679197128,861.3262125881249,1443.433901514043,10071.207826998088,16877.604088004322,0,0
CHN,bio,2028,19819.682295115443,19819.682295115443,19819.682295115443,1,0.287212967,0.09825808754192314,0.147883708,0.0121,0.07229652654192315,0.025961561,816084.5890360001,0.06019652654192315,356114.2170729993,459970.3719630008,0,0,0,0,0,0,0,0,0,0,0,0.02428630874959597,792.7872918046178,819447.919799282,32777.91679197128,816084.5890360001,0.03856007561615518,2.5481819205965666,0.07822375379420239,1.5440495994957575,0.05066142552658155,1,792.7872918046178,32777.91679197128,1660.5759904729398,1660.5759904729398,20687.470993783765,20687.470993783765,0,4.802561942
CHN,coa,2029,847122.9399204297,435880.32183410216,413157.91247315094,0.487718952,0.359969474,0.03833245789543701,0.061267026,0.0032,0.02263836589543701,0.015694092,816084.5890360001,0.01943836589543701,363826.14886463725,452258.44017136283,762410.6459283867,840308.1977736537,77897.55184526695,374360.8883260959,77897.55184526695,0.02263836589543701,1,0.36787944117144233,0.46581878615203404,0.7897479709016583,1,0.5341116934324,16526.316498926037,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,1,0.36787944117144233,1.53704901529692,0.23934138567492402,1,33884.91759681719,32777.91679197128,7845.112024527766,16085.313052439607,404476.70799875265,829323.3353760522,0,1.943671763
CHN,nga,2029,86552.83538362996,16378.118337260652,42463.85846149377,0.490611986,0.363221503,0.07458271199471835,0.084858665,0.005,0.05259813599471835,0.021984576,816084.5890360001,0.04759813599471835,363826.14886463725,452258.44017136283,77897.55184526696,840308.1977736537,762410.6459283867,0,77897.55184526695,0.02263836589543701,2.3234069206965167,0.0979393449805917,0.46581878615203404,0.21025202909834176,1,0.020069143024263335,1698.5543384597509,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,1.9456803995758505,0.1428899679819851,1.53704901529692,0.0929638330072267,1,3462.113415345199,32777.91679197128,3047.16078297359,6210.938317706714,43812.46490600761,89301.66028599147,0,4.80240736
CHN,oil,2029,65503.619987433805,4919.741608253158,4919.741608253158,0.075106408,0.321523472,0.14841198183037088,0.190673637,0.005,0.08079490183037089,0.06761708,816084.5890360001,0.07579490183037088,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.006028470178642392,196.78966433012633,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,3.8717053374246957,0.0208228291798841,1.53704901529692,0.013547277264844832,1,2620.1447994973523,32777.91679197128,444.05152694484815,5912.298814035257,5167.0034708678795,68795.77400197172,0,6.769399999
CHN,nuc,2029,96113.72441967003,72341.5062650086,72341.5062650086,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.088644617527286,2893.660250600344,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,1.3583323861473036,0.25708914509770103,1.53704901529692,0.1672615138093288,1,3844.5489767868016,32777.91679197128,5482.483982141334,7284.088786656463,74930.3299965496,99553.2642295397,0,0
CHN,wnd,2029,348455.9031930804,77122.74777292955,77122.74777292955,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.09450337478377185,3084.909910917182,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,1.3540141136156665,0.2582017265772771,1.53704901529692,0.16798535635989387,1,13938.236127723216,32777.91679197128,5506.210033034245,24878.151331962934,79544.04789504662,359395.8183973201,0,0
CHN,sol,2029,492473.3375273506,63502.40295926786,63502.40295926786,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.07781350586987566,2540.0961183707145,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,1.3955174266653987,0.24770483411613756,1.53704901529692,0.1611561060518861,1,19698.933501094023,32777.91679197128,5282.361434686822,40965.72798094908,66244.66827558397,513740.1320072057,0,0
CHN,hyd,2029,290288.22590061993,115181.0714383962,115181.0714383962,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.14113864296157563,4607.242857535848,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,2.0859459421598467,0.12418958841792715,1.53704901529692,0.08079741581561521,1,11611.529036024796,32777.91679197128,2648.3709726105394,6674.628926133885,113222.1995534709,285351.325790729,0,0
CHN,ore,2029,16877.604088004322,10071.207826998088,10071.207826998088,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.012340887160845302,402.84831307992357,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,3.223657463788919,0.039809190996605535,1.53704901529692,0.025899753749177204,1,675.104163520173,32777.91679197128,848.9399733230765,1422.6767047561352,10517.299487241242,17625.176629240283,0,0
CHN,bio,2029,20687.470993783765,20687.470993783765,20687.470993783765,1,0.287212967,0.097561361849869,0.147883708,0.0121,0.071599800849869,0.025961561,816084.5890360001,0.05949980084986901,363826.14886463725,452258.44017136283,0,0,0,0,0,0,0,0,0,0,0,0.02534966506133983,827.4988397513506,819447.919799282,32777.91679197128,816084.5890360001,0.03833245789543701,2.545137129374697,0.0784622917579602,1.53704901529692,0.051047358267103285,1,827.4988397513506,32777.91679197128,1673.2260617290585,1673.2260617290585,21533.198215761473,21533.198215761473,0,4.746976205
CHN,coa,2030,829323.3353760522,427995.49609003204,404476.7079987527,0.487718952,0.359969474,0.03810420828113777,0.061267026,0.0032,0.022410116281137774,0.015694092,816084.5890360001,0.019210116281137772,371158.74689452164,444925.84214147844,746391.001838447,826762.4960958393,80371.49425739236,364554.3478840861,80371.49425739236,0.022410116281137774,1,0.36787944117144233,0.46605430749048365,0.7893488704188278,1,0.5244499183541766,16179.068319950109,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,1,0.36787944117144233,1.529529637080384,0.24051802086925403,1,33172.93341504209,32777.91679197128,7883.67967502202,16164.390665347817,396181.3193538246,812314.7926263579,0,1.920848737
CHN,nga,2030,89301.66028599147,16930.34605144639,43812.464906007604,0.490611986,0.363221503,0.07399856883951533,0.084858665,0.005,0.052013992839515334,0.021984576,816084.5890360001,0.04701399283951534,371158.74689452164,444925.84214147844,80371.49425739233,826762.4960958393,746391.001838447,0,80371.49425739236,0.022410116281137774,2.3210050401788704,0.09817486631904132,0.46605430749048365,0.21065112958117216,1,0.020745822527350213,1752.4985962403043,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,1.9420051531721727,0.143416090044829,1.529529637080384,0.09376483238244818,1,3572.066411439659,32777.91679197128,3073.4158738450205,6264.453298222153,45133.382183612324,91994.04717277396,0,4.743470317
CHN,oil,2030,68795.77400197172,5167.00347086788,5167.00347086788,0.075106408,0.321523472,0.14708028772002613,0.190673637,0.005,0.07946320772002612,0.06761708,816084.5890360001,0.07446320772002611,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.00633145575873624,206.68013883471522,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,3.8599486606531426,0.021069081168141775,1.529529637080384,0.013774876051672411,1,2751.830960078869,32777.91679197128,451.51174104143615,6011.627410559112,5411.8350730746015,72055.57045245197,0,6.650463634
CHN,nuc,2030,99553.2642295397,74930.32999654958,74930.32999654958,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.09181686678468103,2997.2131998619834,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,1.3664689898772846,0.2550057997722933,1.529529637080384,0.1667217120807523,1,3982.1305691815874,32777.91679197128,5464.790405997891,7260.580905921721,77397.90720268548,102831.71456627981,0,0
CHN,wnd,2030,359395.8183973201,79544.0478950466,79544.0478950466,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.09747034677986997,3181.7619158018642,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,1.3621248502804535,0.2561159902297516,1.529529637080384,0.16744754990078792,1,14375.832735892804,32777.91679197128,5488.581857667485,24798.50373191689,81850.86783691222,369818.4893933442,0,0
CHN,sol,2030,513740.1320072057,66244.66827558397,66244.66827558397,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.08117377679418684,2649.786731023359,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,1.4038767740643556,0.24564281393447246,1.529529637080384,0.16060023158711947,1,20549.605280288226,32777.91679197128,5264.141027733919,40824.42522380841,68859.02257229453,534014.9519507259,0,0
CHN,hyd,2030,285351.325790729,113222.1995534709,113222.1995534709,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.13873831349666169,4528.887982138836,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,2.098441054333132,0.12264748005218133,1.529529637080384,0.08018640311298239,1,11414.053031629162,32777.91679197128,2628.3432490848036,6624.153511566975,111321.65482041686,280561.4262706668,0,0
CHN,ore,2030,17625.176629240283,10517.29948724124,10517.29948724124,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.012887511452292954,420.6919794896496,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,3.242967629409311,0.03904784345641242,1.529529637080384,0.025529314705498758,1,705.0070651696113,32777.91679197128,836.797753172887,1402.328441870037,10933.405260924477,18322.49800594071,0,0
CHN,bio,2030,21533.198215761473,21533.198215761473,21533.198215761473,1,0.287212967,0.09686270197216232,0.147883708,0.0121,0.07090114097216231,0.025961561,816084.5890360001,0.05880114097216231,371158.74689452164,444925.84214147844,0,0,0,0,0,0,0,0,0,0,0,0.026385988052044413,861.3279286304589,819447.919799282,32777.91679197128,816084.5890360001,0.03810420828113777,2.5420473575384848,0.07870509725085974,1.529529637080384,0.051457059309484576,1,861.3279286304589,32777.91679197128,1686.6552084058164,1686.6552084058164,22358.52549553683,22358.52549553683,0,4.691236156
